ID,story,V_EWE,A_EWE
12692,bell,0.052,0.44
12693,bell,0.34,0.405
12694,bell,0.34,0.405
12695,bell,0.469,0.185
12696,bell,0.469,0.185
12697,bell,0.96,0.732
12698,bell,0.96,0.732
12699,bell,0.96,0.732
12700,bell,0.737,0.633
12701,bell,0.96,0.732
12702,anne_lis,0.469,0.184
12703,anne_lis,0.469,0.184
12704,anne_lis,0.469,0.184
12705,anne_lis,0.787,0.529
12706,anne_lis,0.317,0.223
12707,anne_lis,0.052,0.288
12708,anne_lis,0.469,0.184
12709,anne_lis,0.469,0.184
12710,anne_lis,0.364,0.362
12711,anne_lis,0.469,0.184
12712,anne_lis,0.469,0.184
12713,anne_lis,0.469,0.184
12714,anne_lis,0.469,0.184
12715,anne_lis,0.469,0.184
12716,anne_lis,0.469,0.184
12717,anne_lis,0.065,0.44
12718,anne_lis,0.052,0.288
12719,anne_lis,0.052,0.288
12720,anne_lis,0.065,0.44
12721,anne_lis,0.204,0.249
12722,anne_lis,0.204,0.249
12723,anne_lis,0.052,0.469
12724,anne_lis,0.469,0.184
12725,anne_lis,0.351,0.21
12726,anne_lis,0.469,0.184
12727,anne_lis,0.351,0.21
12728,anne_lis,0.469,0.184
12729,anne_lis,0.199,0.43
12730,anne_lis,0.469,0.184
12731,anne_lis,0.469,0.184
12732,anne_lis,0.325,0.428
12733,anne_lis,0.089,0.862
12734,anne_lis,0.089,0.862
12735,anne_lis,0.089,0.862
12736,anne_lis,0.081,0.849
12737,anne_lis,0.186,0.671
12738,anne_lis,0.194,0.684
12739,anne_lis,0.089,0.862
12740,anne_lis,0.089,0.862
12741,anne_lis,0.081,0.657
12742,anne_lis,0.469,0.184
12743,anne_lis,0.199,0.249
12744,anne_lis,0.351,0.21
12745,anne_lis,0.469,0.184
12746,anne_lis,0.96,0.732
12747,anne_lis,0.469,0.184
12748,anne_lis,0.351,0.21
12749,anne_lis,0.787,0.529
12750,anne_lis,0.96,0.732
12751,anne_lis,0.96,0.732
12752,anne_lis,0.822,0.591
12753,anne_lis,0.469,0.184
12754,anne_lis,0.469,0.184
12755,anne_lis,0.351,0.21
12756,anne_lis,0.469,0.184
12757,anne_lis,0.607,0.325
12758,anne_lis,0.607,0.325
12759,anne_lis,0.351,0.21
12760,anne_lis,0.351,0.21
12761,anne_lis,0.22,0.466
12762,anne_lis,0.068,0.505
12763,anne_lis,0.052,0.288
12764,anne_lis,0.065,0.621
12765,anne_lis,0.058,0.612
12766,anne_lis,0.469,0.184
12767,anne_lis,0.469,0.184
12768,anne_lis,0.607,0.325
12769,anne_lis,0.351,0.21
12770,anne_lis,0.469,0.184
12771,anne_lis,0.351,0.21
12772,anne_lis,0.351,0.21
12773,anne_lis,0.052,0.288
12774,anne_lis,0.052,0.288
12775,anne_lis,0.204,0.249
12776,anne_lis,0.357,0.353
12777,anne_lis,0.099,0.825
12778,anne_lis,0.469,0.184
12779,anne_lis,0.469,0.184
12780,anne_lis,0.212,0.401
12781,anne_lis,0.469,0.184
12782,anne_lis,0.607,0.325
12783,anne_lis,0.082,0.853
12784,anne_lis,0.082,0.853
12785,anne_lis,0.082,0.853
12786,anne_lis,0.082,0.853
12787,anne_lis,0.469,0.184
12788,anne_lis,0.469,0.184
12789,anne_lis,0.469,0.184
12790,anne_lis,0.469,0.184
12791,anne_lis,0.357,0.353
12792,anne_lis,0.357,0.353
12793,anne_lis,0.357,0.353
12794,anne_lis,0.469,0.184
12795,anne_lis,0.357,0.353
12796,anne_lis,0.357,0.353
12797,anne_lis,0.357,0.353
12798,anne_lis,0.469,0.184
12799,anne_lis,0.357,0.353
12800,anne_lis,0.469,0.184
12801,anne_lis,0.357,0.353
12802,anne_lis,0.357,0.353
12803,anne_lis,0.357,0.353
12804,anne_lis,0.357,0.353
12805,anne_lis,0.357,0.353
12806,anne_lis,0.469,0.184
12807,anne_lis,0.469,0.184
12808,anne_lis,0.357,0.353
12809,anne_lis,0.357,0.353
12810,anne_lis,0.469,0.184
12811,anne_lis,0.357,0.353
12812,anne_lis,0.082,0.853
12813,anne_lis,0.074,0.84
12814,anne_lis,0.074,0.84
12815,anne_lis,0.074,0.84
12816,anne_lis,0.074,0.84
12817,anne_lis,0.074,0.84
12818,anne_lis,0.074,0.84
12819,anne_lis,0.074,0.84
12820,anne_lis,0.074,0.84
12821,anne_lis,0.33,0.427
12822,anne_lis,0.074,0.84
12823,anne_lis,0.074,0.84
12824,anne_lis,0.074,0.84
12825,anne_lis,0.074,0.84
12826,anne_lis,0.074,0.84
12827,anne_lis,0.074,0.84
12828,anne_lis,0.074,0.84
12829,anne_lis,0.074,0.84
12830,anne_lis,0.074,0.84
12831,anne_lis,0.357,0.353
12832,anne_lis,0.186,0.671
12833,anne_lis,0.074,0.84
12834,anne_lis,0.074,0.84
12835,anne_lis,0.33,0.427
12836,anne_lis,0.218,0.596
12837,anne_lis,0.357,0.353
12838,anne_lis,0.357,0.353
12839,anne_lis,0.357,0.353
12840,anne_lis,0.357,0.353
12841,anne_lis,0.357,0.353
12842,anne_lis,0.357,0.353
12843,anne_lis,0.066,0.635
12844,anne_lis,0.066,0.635
12845,anne_lis,0.074,0.84
12846,anne_lis,0.074,0.84
12847,anne_lis,0.066,0.635
12848,anne_lis,0.074,0.84
12849,anne_lis,0.074,0.84
12850,anne_lis,0.074,0.84
12851,anne_lis,0.186,0.671
12852,anne_lis,0.186,0.671
12853,anne_lis,0.1,0.846
12854,anne_lis,0.074,0.84
12855,anne_lis,0.074,0.84
12856,anne_lis,0.074,0.84
12857,anne_lis,0.074,0.84
12858,anne_lis,0.074,0.84
12859,anne_lis,0.074,0.84
12860,anne_lis,0.074,0.84
12861,anne_lis,0.074,0.84
12862,anne_lis,0.074,0.84
12863,anne_lis,0.364,0.362
12864,anne_lis,0.469,0.184
12865,anne_lis,0.199,0.249
12866,anne_lis,0.351,0.21
12867,anne_lis,0.351,0.21
12868,anne_lis,0.351,0.21
12869,anne_lis,0.469,0.184
12870,anne_lis,0.364,0.362
12871,anne_lis,0.351,0.21
12872,anne_lis,0.351,0.21
12873,anne_lis,0.351,0.21
12874,anne_lis,0.364,0.362
12875,anne_lis,0.469,0.184
12876,anne_lis,0.822,0.591
12877,anne_lis,0.822,0.591
12878,anne_lis,0.787,0.529
12879,anne_lis,0.787,0.529
12880,anne_lis,0.96,0.732
12881,anne_lis,0.78,0.528
12882,ib_and_l,0.469,0.184
12883,ib_and_l,0.469,0.184
12884,ib_and_l,0.469,0.184
12885,ib_and_l,0.469,0.184
12886,ib_and_l,0.469,0.184
12887,ib_and_l,0.469,0.184
12888,ib_and_l,0.469,0.184
12889,ib_and_l,0.469,0.184
12890,ib_and_l,0.633,0.374
12891,ib_and_l,0.469,0.184
12892,ib_and_l,0.469,0.184
12893,ib_and_l,0.469,0.184
12894,ib_and_l,0.469,0.184
12895,ib_and_l,0.469,0.184
12896,ib_and_l,0.796,0.555
12897,ib_and_l,0.469,0.184
12898,ib_and_l,0.632,0.365
12899,ib_and_l,0.632,0.365
12900,ib_and_l,0.469,0.184
12901,ib_and_l,0.632,0.365
12902,ib_and_l,0.633,0.374
12903,ib_and_l,0.469,0.184
12904,ib_and_l,0.961,0.732
12905,ib_and_l,0.469,0.184
12906,ib_and_l,0.469,0.184
12907,ib_and_l,0.469,0.184
12908,ib_and_l,0.469,0.184
12909,ib_and_l,0.469,0.184
12910,ib_and_l,0.469,0.184
12911,ib_and_l,0.206,0.458
12912,ib_and_l,0.073,0.669
12913,ib_and_l,0.33,0.218
12914,ib_and_l,0.206,0.458
12915,ib_and_l,0.08,0.852
12916,ib_and_l,0.058,0.465
12917,ib_and_l,0.33,0.218
12918,ib_and_l,0.33,0.218
12919,ib_and_l,0.072,0.84
12920,ib_and_l,0.072,0.84
12921,ib_and_l,0.796,0.555
12922,ib_and_l,0.072,0.84
12923,ib_and_l,0.469,0.184
12924,ib_and_l,0.469,0.184
12925,ib_and_l,0.072,0.84
12926,ib_and_l,0.072,0.84
12927,ib_and_l,0.051,0.288
12928,ib_and_l,0.469,0.184
12929,ib_and_l,0.33,0.218
12930,ib_and_l,0.469,0.184
12931,ib_and_l,0.336,0.395
12932,ib_and_l,0.469,0.184
12933,ib_and_l,0.738,0.652
12934,ib_and_l,0.632,0.365
12935,ib_and_l,0.632,0.365
12936,ib_and_l,0.204,0.612
12937,ib_and_l,0.08,0.852
12938,ib_and_l,0.337,0.401
12939,ib_and_l,0.337,0.401
12940,ib_and_l,0.472,0.641
12941,ib_and_l,0.798,0.551
12942,ib_and_l,0.767,0.602
12943,ib_and_l,0.633,0.374
12944,ib_and_l,0.469,0.184
12945,ib_and_l,0.469,0.184
12946,ib_and_l,0.469,0.184
12947,ib_and_l,0.469,0.184
12948,ib_and_l,0.604,0.424
12949,ib_and_l,0.633,0.374
12950,ib_and_l,0.469,0.184
12951,ib_and_l,0.469,0.184
12952,ib_and_l,0.469,0.184
12953,ib_and_l,0.469,0.184
12954,ib_and_l,0.633,0.374
12955,ib_and_l,0.469,0.184
12956,ib_and_l,0.469,0.184
12957,ib_and_l,0.666,0.768
12958,ib_and_l,0.633,0.374
12959,ib_and_l,0.469,0.184
12960,ib_and_l,0.469,0.184
12961,ib_and_l,0.469,0.184
12962,ib_and_l,0.205,0.614
12963,ib_and_l,0.105,0.677
12964,ib_and_l,0.129,0.674
12965,ib_and_l,0.19,0.252
12966,ib_and_l,0.469,0.184
12967,ib_and_l,0.634,0.361
12968,ib_and_l,0.634,0.361
12969,ib_and_l,0.634,0.361
12970,ib_and_l,0.329,0.218
12971,ib_and_l,0.632,0.365
12972,ib_and_l,0.469,0.184
12973,ib_and_l,0.632,0.365
12974,ib_and_l,0.469,0.184
12975,ib_and_l,0.469,0.184
12976,ib_and_l,0.634,0.361
12977,ib_and_l,0.634,0.361
12978,ib_and_l,0.797,0.542
12979,ib_and_l,0.932,0.782
12980,ib_and_l,0.796,0.555
12981,ib_and_l,0.796,0.555
12982,ib_and_l,0.961,0.732
12983,ib_and_l,0.469,0.184
12984,ib_and_l,0.961,0.732
12985,ib_and_l,0.961,0.732
12986,ib_and_l,0.656,0.589
12987,ib_and_l,0.796,0.555
12988,ib_and_l,0.632,0.365
12989,ib_and_l,0.632,0.365
12990,ib_and_l,0.469,0.184
12991,ib_and_l,0.469,0.184
12992,ib_and_l,0.632,0.365
12993,ib_and_l,0.961,0.732
12994,ib_and_l,0.632,0.365
12995,ib_and_l,0.633,0.374
12996,ib_and_l,0.961,0.732
12997,ib_and_l,0.345,0.424
12998,ib_and_l,0.796,0.555
12999,ib_and_l,0.469,0.184
13000,ib_and_l,0.469,0.184
13001,ib_and_l,0.469,0.184
13002,ib_and_l,0.197,0.435
13003,ib_and_l,0.632,0.365
13004,ib_and_l,0.508,0.605
13005,ib_and_l,0.632,0.365
13006,ib_and_l,0.469,0.184
13007,ib_and_l,0.051,0.288
13008,ib_and_l,0.33,0.218
13009,ib_and_l,0.051,0.288
13010,ib_and_l,0.051,0.288
13011,ib_and_l,0.051,0.288
13012,ib_and_l,0.051,0.288
13013,ib_and_l,0.051,0.288
13014,ib_and_l,0.051,0.288
13015,ib_and_l,0.051,0.288
13016,ib_and_l,0.051,0.288
13017,ib_and_l,0.051,0.288
13018,ib_and_l,0.469,0.184
13019,ib_and_l,0.469,0.184
13020,ib_and_l,0.469,0.184
13021,ib_and_l,0.469,0.184
13022,ib_and_l,0.051,0.288
13023,ib_and_l,0.469,0.184
13024,ib_and_l,0.469,0.184
13025,ib_and_l,0.469,0.184
13026,ib_and_l,0.469,0.184
13027,ib_and_l,0.469,0.184
13028,ib_and_l,0.469,0.184
13029,ib_and_l,0.329,0.218
13030,ib_and_l,0.633,0.374
13031,ib_and_l,0.19,0.252
13032,ib_and_l,0.19,0.252
13033,ib_and_l,0.469,0.184
13034,ib_and_l,0.469,0.184
13035,ib_and_l,0.205,0.458
13036,ib_and_l,0.051,0.288
13037,ib_and_l,0.051,0.288
13038,ib_and_l,0.469,0.184
13039,ib_and_l,0.469,0.184
13040,ib_and_l,0.768,0.589
13041,ib_and_l,0.768,0.589
13042,ib_and_l,0.932,0.782
13043,ib_and_l,0.797,0.542
13044,ib_and_l,0.961,0.732
13045,ib_and_l,0.961,0.732
13046,ib_and_l,0.961,0.732
13047,ib_and_l,0.469,0.184
13048,ib_and_l,0.469,0.184
13049,ib_and_l,0.961,0.732
13050,ib_and_l,0.469,0.184
13051,ib_and_l,0.469,0.184
13052,ib_and_l,0.469,0.184
13053,ib_and_l,0.469,0.184
13054,ib_and_l,0.058,0.465
13055,ib_and_l,0.191,0.254
13056,ib_and_l,0.33,0.218
13057,ib_and_l,0.472,0.641
13058,ib_and_l,0.464,0.458
13059,ib_and_l,0.469,0.184
13060,ib_and_l,0.051,0.288
13061,ib_and_l,0.051,0.288
13062,ib_and_l,0.191,0.254
13063,ib_and_l,0.33,0.218
13064,ib_and_l,0.33,0.218
13065,ib_and_l,0.33,0.218
13066,ib_and_l,0.33,0.218
13067,ib_and_l,0.603,0.412
13068,ib_and_l,0.738,0.652
13069,ib_and_l,0.738,0.652
13070,ib_and_l,0.19,0.252
13071,ib_and_l,0.19,0.252
13072,ib_and_l,0.19,0.252
13073,ib_and_l,0.19,0.408
13074,ib_and_l,0.19,0.252
13075,ib_and_l,0.051,0.288
13076,ib_and_l,0.051,0.288
13077,ib_and_l,0.051,0.288
13078,ib_and_l,0.051,0.288
13079,ib_and_l,0.051,0.288
13080,ib_and_l,0.051,0.288
13081,ib_and_l,0.191,0.254
13082,ib_and_l,0.33,0.218
13083,ib_and_l,0.33,0.218
13084,ib_and_l,0.33,0.218
13085,ib_and_l,0.469,0.184
13086,ib_and_l,0.051,0.288
13087,ib_and_l,0.632,0.365
13088,ib_and_l,0.469,0.184
13089,ib_and_l,0.798,0.551
13090,ib_and_l,0.961,0.732
13091,ib_and_l,0.961,0.732
13092,ib_and_l,0.633,0.374
13093,ib_and_l,0.633,0.374
13094,ib_and_l,0.961,0.732
13095,mailcoac,0.469,0.185
13096,mailcoac,0.96,0.732
13097,mailcoac,0.816,0.572
13098,mailcoac,0.96,0.732
13099,mailcoac,0.469,0.185
13100,mailcoac,0.96,0.732
13101,mailcoac,0.96,0.732
13102,mailcoac,0.816,0.572
13103,mailcoac,0.469,0.185
13104,mailcoac,0.636,0.371
13105,mailcoac,0.469,0.185
13106,mailcoac,0.816,0.572
13107,mailcoac,0.816,0.572
13108,mailcoac,0.469,0.185
13109,mailcoac,0.469,0.185
13110,mailcoac,0.636,0.371
13111,mailcoac,0.636,0.371
13112,mailcoac,0.636,0.371
13113,mailcoac,0.816,0.572
13114,mailcoac,0.816,0.572
13115,mailcoac,0.636,0.371
13116,mailcoac,0.636,0.371
13117,mailcoac,0.469,0.185
13118,mailcoac,0.96,0.732
13119,mailcoac,0.96,0.732
13120,mailcoac,0.636,0.371
13121,mailcoac,0.96,0.732
13122,mailcoac,0.327,0.22
13123,mailcoac,0.469,0.185
13124,mailcoac,0.96,0.732
13125,mailcoac,0.346,0.215
13126,mailcoac,0.816,0.572
13127,mailcoac,0.469,0.185
13128,mailcoac,0.469,0.185
13129,mailcoac,0.469,0.185
13130,mailcoac,0.469,0.185
13131,mailcoac,0.636,0.371
13132,mailcoac,0.816,0.572
13133,mailcoac,0.816,0.572
13134,mailcoac,0.636,0.371
13135,mailcoac,0.96,0.732
13136,mailcoac,0.96,0.732
13137,mailcoac,0.649,0.386
13138,mailcoac,0.469,0.185
13139,mailcoac,0.469,0.185
13140,mailcoac,0.469,0.185
13141,mailcoac,0.469,0.185
13142,mailcoac,0.469,0.185
13143,mailcoac,0.469,0.185
13144,mailcoac,0.469,0.185
13145,mailcoac,0.649,0.386
13146,mailcoac,0.649,0.386
13147,mailcoac,0.96,0.732
13148,mailcoac,0.96,0.732
13149,mailcoac,0.816,0.572
13150,mailcoac,0.469,0.185
13151,mailcoac,0.816,0.572
13152,mailcoac,0.469,0.185
13153,mailcoac,0.469,0.185
13154,mailcoac,0.469,0.185
13155,mailcoac,0.469,0.185
13156,mailcoac,0.469,0.185
13157,mailcoac,0.469,0.185
13158,mailcoac,0.469,0.185
13159,mailcoac,0.96,0.732
13160,mailcoac,0.613,0.345
13161,mailcoac,0.816,0.572
13162,mailcoac,0.96,0.732
13163,mailcoac,0.613,0.345
13164,mailcoac,0.78,0.531
13165,mailcoac,0.636,0.371
13166,mailcoac,0.96,0.732
13167,mailcoac,0.636,0.371
13168,mailcoac,0.649,0.386
13169,mailcoac,0.469,0.185
13170,mailcoac,0.469,0.185
13171,mailcoac,0.469,0.185
13172,mailcoac,0.469,0.185
13173,mailcoac,0.317,0.223
13174,mailcoac,0.317,0.223
13175,mailcoac,0.317,0.223
13176,mailcoac,0.469,0.185
13177,mailcoac,0.469,0.185
13178,mailcoac,0.78,0.531
13179,mailcoac,0.469,0.185
13180,mailcoac,0.96,0.732
13181,mailcoac,0.793,0.546
13182,mailcoac,0.96,0.732
13183,mailcoac,0.96,0.732
13184,mailcoac,0.613,0.345
13185,mailcoac,0.469,0.185
13186,mailcoac,0.469,0.185
13187,mailcoac,0.469,0.185
13188,mailcoac,0.469,0.185
13189,mailcoac,0.469,0.185
13190,mailcoac,0.469,0.185
13191,mailcoac,0.613,0.345
13192,mailcoac,0.469,0.185
13193,good_for,0.469,0.184
13194,good_for,0.469,0.184
13195,good_for,0.469,0.184
13196,good_for,0.469,0.184
13197,good_for,0.469,0.184
13198,good_for,0.469,0.184
13199,good_for,0.469,0.184
13200,good_for,0.469,0.184
13201,good_for,0.652,0.335
13202,good_for,0.469,0.184
13203,good_for,0.313,0.212
13204,good_for,0.469,0.184
13205,good_for,0.321,0.365
13206,good_for,0.469,0.184
13207,good_for,0.469,0.184
13208,good_for,0.469,0.184
13209,good_for,0.165,0.604
13210,good_for,0.165,0.604
13211,good_for,0.064,0.805
13212,good_for,0.064,0.805
13213,good_for,0.052,0.499
13214,good_for,0.469,0.184
13215,good_for,0.469,0.184
13216,good_for,0.469,0.184
13217,good_for,0.469,0.184
13218,good_for,0.469,0.184
13219,good_for,0.469,0.184
13220,good_for,0.368,0.385
13221,good_for,0.551,0.536
13222,good_for,0.368,0.385
13223,good_for,0.08,0.848
13224,good_for,0.368,0.385
13225,good_for,0.368,0.385
13226,good_for,0.368,0.385
13227,good_for,0.368,0.385
13228,good_for,0.368,0.385
13229,good_for,0.469,0.184
13230,good_for,0.469,0.184
13231,good_for,0.212,0.548
13232,good_for,0.212,0.548
13233,good_for,0.368,0.385
13234,good_for,0.08,0.713
13235,good_for,0.212,0.413
13236,good_for,0.148,0.869
13237,good_for,0.148,0.869
13238,good_for,0.148,0.869
13239,good_for,0.08,0.713
13240,good_for,0.08,0.713
13241,good_for,0.181,0.512
13242,good_for,0.08,0.713
13243,good_for,0.368,0.385
13244,good_for,0.368,0.385
13245,good_for,0.469,0.184
13246,good_for,0.368,0.385
13247,good_for,0.08,0.713
13248,good_for,0.236,0.685
13249,good_for,0.236,0.685
13250,good_for,0.08,0.713
13251,good_for,0.08,0.713
13252,good_for,0.08,0.713
13253,good_for,0.236,0.685
13254,good_for,0.236,0.685
13255,good_for,0.368,0.385
13256,good_for,0.368,0.385
13257,good_for,0.368,0.385
13258,good_for,0.368,0.385
13259,good_for,0.368,0.385
13260,good_for,0.368,0.385
13261,good_for,0.368,0.385
13262,good_for,0.088,0.866
13263,good_for,0.052,0.287
13264,good_for,0.052,0.287
13265,good_for,0.368,0.385
13266,good_for,0.224,0.514
13267,good_for,0.236,0.685
13268,good_for,0.236,0.685
13269,good_for,0.064,0.805
13270,good_for,0.052,0.634
13271,good_for,0.064,0.67
13272,good_for,0.064,0.805
13273,good_for,0.356,0.214
13274,good_for,0.356,0.214
13275,good_for,0.356,0.214
13276,good_for,0.356,0.214
13277,good_for,0.356,0.214
13278,good_for,0.356,0.214
13279,good_for,0.356,0.214
13280,good_for,0.469,0.184
13281,good_for,0.652,0.335
13282,good_for,0.828,0.573
13283,good_for,0.469,0.184
13284,good_for,0.469,0.184
13285,good_for,0.652,0.335
13286,good_for,0.313,0.212
13287,good_for,0.469,0.184
13288,good_for,0.469,0.184
13289,good_for,0.652,0.335
13290,good_for,0.652,0.335
13291,good_for,0.652,0.335
13292,good_for,0.469,0.184
13293,good_for,0.469,0.184
13294,good_for,0.469,0.184
13295,good_for,0.469,0.184
13296,good_for,0.469,0.184
13297,good_for,0.469,0.184
13298,good_for,0.469,0.184
13299,good_for,0.368,0.385
13300,good_for,0.469,0.184
13301,good_for,0.469,0.184
13302,good_for,0.368,0.385
13303,good_for,0.368,0.385
13304,good_for,0.052,0.287
13305,good_for,0.052,0.287
13306,good_for,0.052,0.287
13307,good_for,0.208,0.259
13308,good_for,0.356,0.214
13309,good_for,0.356,0.214
13310,good_for,0.356,0.214
13311,good_for,0.532,0.452
13312,good_for,0.645,0.422
13313,good_for,0.469,0.184
13314,good_for,0.368,0.385
13315,good_for,0.2,0.242
13316,good_for,0.645,0.422
13317,good_for,0.2,0.242
13318,good_for,0.469,0.184
13319,good_for,0.469,0.184
13320,good_for,0.828,0.573
13321,good_for,0.961,0.732
13322,good_for,0.469,0.184
13323,good_for,0.469,0.184
13324,good_for,0.469,0.184
13325,good_for,0.2,0.242
13326,good_for,0.2,0.242
13327,good_for,0.356,0.214
13328,good_for,0.356,0.214
13329,good_for,0.2,0.242
13330,good_for,0.356,0.214
13331,good_for,0.356,0.214
13332,good_for,0.356,0.214
13333,good_for,0.2,0.242
13334,good_for,0.052,0.287
13335,good_for,0.064,0.458
13336,good_for,0.064,0.458
13337,good_for,0.064,0.458
13338,good_for,0.052,0.287
13339,good_for,0.356,0.214
13340,good_for,0.356,0.214
13341,good_for,0.356,0.214
13342,good_for,0.08,0.713
13343,good_for,0.08,0.713
13344,good_for,0.368,0.385
13345,good_for,0.08,0.713
13346,good_for,0.064,0.805
13347,good_for,0.724,0.685
13348,good_for,0.431,0.642
13349,good_for,0.579,0.385
13350,good_for,0.762,0.536
13351,good_for,0.165,0.604
13352,good_for,0.2,0.242
13353,good_for,0.052,0.287
13354,good_for,0.052,0.287
13355,good_for,0.052,0.287
13356,good_for,0.469,0.184
13357,good_for,0.469,0.184
13358,daisy,0.469,0.184
13359,daisy,0.469,0.184
13360,daisy,0.469,0.184
13361,daisy,0.469,0.184
13362,daisy,0.806,0.648
13363,daisy,0.806,0.648
13364,daisy,0.806,0.648
13365,daisy,0.79,0.508
13366,daisy,0.96,0.732
13367,daisy,0.96,0.732
13368,daisy,0.325,0.426
13369,daisy,0.325,0.426
13370,daisy,0.469,0.184
13371,daisy,0.636,0.424
13372,daisy,0.469,0.184
13373,daisy,0.806,0.648
13374,daisy,0.469,0.184
13375,daisy,0.96,0.732
13376,daisy,0.96,0.732
13377,daisy,0.806,0.648
13378,daisy,0.96,0.732
13379,daisy,0.636,0.424
13380,daisy,0.96,0.732
13381,daisy,0.96,0.732
13382,daisy,0.96,0.732
13383,daisy,0.262,0.761
13384,daisy,0.223,0.722
13385,daisy,0.183,0.272
13386,daisy,0.352,0.29
13387,daisy,0.352,0.29
13388,daisy,0.081,0.635
13389,daisy,0.352,0.29
13390,daisy,0.806,0.648
13391,daisy,0.639,0.408
13392,daisy,0.194,0.243
13393,daisy,0.052,0.288
13394,daisy,0.052,0.288
13395,daisy,0.052,0.288
13396,daisy,0.327,0.229
13397,daisy,0.469,0.184
13398,daisy,0.052,0.288
13399,daisy,0.052,0.288
13400,daisy,0.352,0.29
13401,daisy,0.215,0.558
13402,daisy,0.352,0.29
13403,daisy,0.08,0.845
13404,daisy,0.352,0.29
13405,daisy,0.352,0.29
13406,daisy,0.052,0.288
13407,daisy,0.338,0.2
13408,daisy,0.052,0.288
13409,daisy,0.052,0.288
13410,daisy,0.052,0.288
13411,daisy,0.052,0.288
13412,daisy,0.052,0.288
13413,daisy,0.194,0.243
13414,daisy,0.052,0.288
13415,daisy,0.052,0.288
13416,daisy,0.052,0.288
13417,daisy,0.052,0.288
13418,daisy,0.194,0.243
13419,daisy,0.338,0.2
13420,daisy,0.052,0.288
13421,daisy,0.052,0.288
13422,daisy,0.052,0.288
13423,daisy,0.052,0.288
13424,daisy,0.052,0.288
13425,daisy,0.067,0.545
13426,daisy,0.052,0.288
13427,ugly_duc,0.624,0.339
13428,ugly_duc,0.624,0.339
13429,ugly_duc,0.47,0.185
13430,ugly_duc,0.96,0.732
13431,ugly_duc,0.624,0.339
13432,ugly_duc,0.624,0.339
13433,ugly_duc,0.338,0.214
13434,ugly_duc,0.338,0.214
13435,ugly_duc,0.791,0.525
13436,ugly_duc,0.791,0.525
13437,ugly_duc,0.624,0.339
13438,ugly_duc,0.791,0.525
13439,ugly_duc,0.637,0.371
13440,ugly_duc,0.47,0.185
13441,ugly_duc,0.338,0.214
13442,ugly_duc,0.47,0.185
13443,ugly_duc,0.47,0.185
13444,ugly_duc,0.96,0.732
13445,ugly_duc,0.338,0.214
13446,ugly_duc,0.47,0.185
13447,ugly_duc,0.271,0.634
13448,ugly_duc,0.271,0.634
13449,ugly_duc,0.271,0.634
13450,ugly_duc,0.47,0.185
13451,ugly_duc,0.326,0.408
13452,ugly_duc,0.47,0.185
13453,ugly_duc,0.47,0.185
13454,ugly_duc,0.47,0.185
13455,ugly_duc,0.067,0.672
13456,ugly_duc,0.082,0.837
13457,ugly_duc,0.082,0.837
13458,ugly_duc,0.353,0.379
13459,ugly_duc,0.375,0.377
13460,ugly_duc,0.624,0.339
13461,ugly_duc,0.624,0.339
13462,ugly_duc,0.791,0.525
13463,ugly_duc,0.931,0.781
13464,ugly_duc,0.96,0.732
13465,ugly_duc,0.624,0.339
13466,ugly_duc,0.345,0.37
13467,ugly_duc,0.194,0.437
13468,ugly_duc,0.47,0.185
13469,ugly_duc,0.47,0.185
13470,ugly_duc,0.47,0.185
13471,ugly_duc,0.47,0.185
13472,ugly_duc,0.231,0.6
13473,ugly_duc,0.271,0.634
13474,ugly_duc,0.089,0.801
13475,ugly_duc,0.196,0.415
13476,ugly_duc,0.328,0.386
13477,ugly_duc,0.338,0.214
13478,ugly_duc,0.47,0.185
13479,ugly_duc,0.47,0.185
13480,ugly_duc,0.47,0.185
13481,ugly_duc,0.052,0.288
13482,ugly_duc,0.052,0.288
13483,ugly_duc,0.052,0.288
13484,ugly_duc,0.052,0.454
13485,ugly_duc,0.052,0.288
13486,ugly_duc,0.059,0.444
13487,ugly_duc,0.052,0.288
13488,ugly_duc,0.338,0.214
13489,ugly_duc,0.052,0.288
13490,ugly_duc,0.353,0.379
13491,ugly_duc,0.353,0.379
13492,ugly_duc,0.47,0.185
13493,ugly_duc,0.199,0.643
13494,ugly_duc,0.052,0.288
13495,ugly_duc,0.624,0.339
13496,ugly_duc,0.96,0.732
13497,ugly_duc,0.624,0.339
13498,ugly_duc,0.624,0.339
13499,ugly_duc,0.624,0.339
13500,ugly_duc,0.081,0.853
13501,ugly_duc,0.081,0.853
13502,ugly_duc,0.208,0.618
13503,ugly_duc,0.208,0.618
13504,ugly_duc,0.073,0.841
13505,ugly_duc,0.073,0.841
13506,ugly_duc,0.073,0.841
13507,ugly_duc,0.487,0.587
13508,ugly_duc,0.073,0.841
13509,ugly_duc,0.073,0.841
13510,ugly_duc,0.208,0.618
13511,ugly_duc,0.208,0.618
13512,ugly_duc,0.47,0.185
13513,ugly_duc,0.47,0.185
13514,ugly_duc,0.47,0.185
13515,ugly_duc,0.47,0.185
13516,ugly_duc,0.47,0.185
13517,ugly_duc,0.47,0.185
13518,ugly_duc,0.791,0.525
13519,ugly_duc,0.597,0.379
13520,ugly_duc,0.597,0.379
13521,ugly_duc,0.904,0.821
13522,ugly_duc,0.597,0.379
13523,ugly_duc,0.47,0.185
13524,ugly_duc,0.47,0.185
